link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link
2008,276,[1995]HCA 7,"test in Pfennig v The Queen (1995)182 CLR 461, 483; [1995]HCA 7 (‘Pfennig’), as was confirmed in R v Bauer (2018)266 CLR",https://jade.io/article/67936,jade,NA: JADE
2009,276,"(2018)266 CLR 56,","[1995]HCA 7 (‘Pfennig’), as was confirmed in R v Bauer (2018)266 CLR 56, 84 [52]; [2018]HCA 40(‘Bauer’). It is possible that the evidence",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2045473902&pubNum=3586&originatingDoc=I5dba62c0ff7611e89ad7e64d5cc23385&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=b9adb8c2b7b5495db6a4ab5e62d4505e&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
2010,276,84,"as was confirmed in R v Bauer (2018)266 CLR 56, 84 [52]; [2018]HCA 40(‘Bauer’). It is possible that the evidence may",https://jade.io/article/609938/section/630,jade,NA: JADE
2013,276,"(2008)235 CLR 334,","by a discussion with the prosecutor (HML v The Queen (2008)235 CLR 334, 387 [123]; [2008]HCA 16)(‘HML’). Where a Longman direction is appropriate",https://anzlaw.thomsonreuters.com/Document/I13d9951087bf11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
2014,276,387,"with the prosecutor (HML v The Queen (2008)235 CLR 334, 387 [123]; [2008]HCA 16)(‘HML’). Where a Longman direction is appropriate for",https://jade.io/article/69412/section/68,jade,NA: JADE
2016,276,[2008]HCA 16)(‘HML’).,"prosecutor (HML v The Queen (2008)235 CLR 334, 387 [123]; [2008]HCA 16)(‘HML’). Where a Longman direction is appropriate for the charged acts,",https://www.hcourt.gov.au/sites/default/files/eresources/2008/HCA/16.pdf,hcourt,https://jade.io/article/69412
2017,276,(1989)168 CLR 79;,"prove a sexual interest in the complainant(Longman v The Queen (1989)168 CLR 79; [1989]HCA 60). In such cases, the generalised nature of the",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1989308550&pubNum=3586&originatingDoc=Ie2779d0087aa11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=72b1dab8632d40e391e4a1e6e6dbd59d&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
2018,276,[1989]HCA 60).,"interest in the complainant(Longman v The Queen (1989)168 CLR 79; [1989]HCA 60). In such cases, the generalised nature of the evidence about",https://jade.io/article/67536,jade,NA: JADE
2020,276,389,"charges were laid (HML v The Queen (2008)235 CLR 334, 389 [129]; [2008]HCA 16). In single complainant cases, the rationale for",https://jade.io/article/69412/section/3174,jade,NA: JADE
2024,276,82-83,"of the charged acts (R v Bauer (2018)266 CLR 56, 82-83 [49]; HML v The Queen (2008)235 CLR 334, 352-353 [6]-[7],",https://jade.io/article/609938/section/1625,jade,NA: JADE
2027,276,352-353,"56, 82-83 [49]; HML v The Queen (2008)235 CLR 334, 352-353 [6]-[7], 354 [11], 358-359 [25]-[27], 382-384 [103], [109]-[110], 425-426 [277]-[278],",https://jade.io/article/69412/section/3489,jade,NA: JADE
2029,276,354,"[49]; HML v The Queen (2008)235 CLR 334, 352-353 [6]-[7], 354 [11], 358-359 [25]-[27], 382-384 [103], [109]-[110], 425-426 [277]-[278], 478-480 [425]-[433],",https://jade.io/article/69412/section/140185,jade,NA: JADE
2031,276,358-359,"v The Queen (2008)235 CLR 334, 352-353 [6]-[7], 354 [11], 358-359 [25]-[27], 382-384 [103], [109]-[110], 425-426 [277]-[278], 478-480 [425]-[433], 494-495 [492]-[493],",https://jade.io/article/69412/section/3553,jade,NA: JADE
2033,276,382-384,"Queen (2008)235 CLR 334, 352-353 [6]-[7], 354 [11], 358-359 [25]-[27], 382-384 [103], [109]-[110], 425-426 [277]-[278], 478-480 [425]-[433], 494-495 [492]-[493], 500-502 [506],",https://jade.io/article/69412/section/140961,jade,NA: JADE
2035,276,"[109]-[110],","CLR 334, 352-353 [6]-[7], 354 [11], 358-359 [25]-[27], 382-384 [103], [109]-[110], 425-426 [277]-[278], 478-480 [425]-[433], 494-495 [492]-[493], 500-502 [506], [510], [512];",https://jade.io/article/69412/section/2086,jade,NA: JADE
2036,276,425-426,"334, 352-353 [6]-[7], 354 [11], 358-359 [25]-[27], 382-384 [103], [109]-[110], 425-426 [277]-[278], 478-480 [425]-[433], 494-495 [492]-[493], 500-502 [506], [510], [512]; [2008]",https://jade.io/article/69412/section/1680,jade,NA: JADE
2038,276,478-480,"[6]-[7], 354 [11], 358-359 [25]-[27], 382-384 [103], [109]-[110], 425-426 [277]-[278], 478-480 [425]-[433], 494-495 [492]-[493], 500-502 [506], [510], [512]; [2008] HCA 16).",https://jade.io/article/69412/section/298035,jade,NA: JADE
2040,276,494-495,"[11], 358-359 [25]-[27], 382-384 [103], [109]-[110], 425-426 [277]-[278], 478-480 [425]-[433], 494-495 [492]-[493], 500-502 [506], [510], [512]; [2008] HCA 16). To be",https://jade.io/article/69412/section/226373,jade,NA: JADE
2042,276,500-502,"[25]-[27], 382-384 [103], [109]-[110], 425-426 [277]-[278], 478-480 [425]-[433], 494-495 [492]-[493], 500-502 [506], [510], [512]; [2008] HCA 16). To be admissible in",https://jade.io/article/69412/section/18643,jade,NA: JADE
2044,276,"[510],","[103], [109]-[110], 425-426 [277]-[278], 478-480 [425]-[433], 494-495 [492]-[493], 500-502 [506], [510], [512]; [2008] HCA 16). To be admissible in single complainant",https://jade.io/article/69412/section/26151,jade,NA: JADE
2045,276,[512];,"[109]-[110], 425-426 [277]-[278], 478-480 [425]-[433], 494-495 [492]-[493], 500-502 [506], [510], [512]; [2008] HCA 16). To be admissible in single complainant cases(when",https://jade.io/article/69412/section/28660,jade,NA: JADE
2048,276,(2016)257 CLR 300;,"feature, of the kinds described in IMM v The Queen (2016)257 CLR 300; [2016]HCA 14 and Hughes v The Queen (2017)263 CLR 338;",https://anzlaw.thomsonreuters.com/Document/I8eeef7e0aa8811e8b9f2db006db927ca/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
2049,276,[2016]HCA 14,"kinds described in IMM v The Queen (2016)257 CLR 300; [2016]HCA 14 and Hughes v The Queen (2017)263 CLR 338; [2017]HCA 20,",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/14.pdf,hcourt,https://jade.io/article/461692
2050,276,(2017)263 CLR 338;,"(2016)257 CLR 300; [2016]HCA 14 and Hughes v The Queen (2017)263 CLR 338; [2017]HCA 20, as the Court held in R v Bauer",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2041853447&pubNum=3586&originatingDoc=Icc48ab0087cd11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=d64d5e118b704b27a21ca34f0517952e&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
2051,276,"[2017]HCA 20,","[2016]HCA 14 and Hughes v The Queen (2017)263 CLR 338; [2017]HCA 20, as the Court held in R v Bauer (2018)266 CLR",https://www.hcourt.gov.au/sites/default/files/eresources/2017/HCA/20.pdf,hcourt,https://jade.io/article/533430
2056,277,"(2008)235 CLR 334,","itself a sexual act(see for example, HML v The Queen (2008)235 CLR 334, 399-400 [172]-[174]; [2008]HCA 16 and R v Douglas [2018]QCA 69).",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2015865511&pubNum=3586&originatingDoc=I13d91fe087bf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=4c429d8444624d468798e2af84a6e8c9&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
2057,277,399-400,"act(see for example, HML v The Queen (2008)235 CLR 334, 399-400 [172]-[174]; [2008]HCA 16 and R v Douglas [2018]QCA 69). Evidence",https://jade.io/article/69412/section/15088,jade,NA: JADE
2060,277,[2018]QCA 69).,"CLR 334, 399-400 [172]-[174]; [2008]HCA 16 and R v Douglas [2018]QCA 69). Evidence of statements by the defendant in a pretext telephone",https://www.queenslandjudgments.com.au/case-download/id/306661,queenslandjudgments,NA: QR
2065,277,[247]);,"That being the majority view in HML (see, particularly, at [247]); cf Bauer at 97-98[86], which referred to the position in",https://jade.io/article/312179/section/4635,jade,NA: JADE
2066,277,[2008]QCA,"the defendant was prepared to act (see R v UC [2008]QCA 194, [3]). In cases in this category, the appropriate directions",https://www.queenslandjudgments.com.au/case-download/id/63976,queenslandjudgments,NA: QR
2068,277,[3]).,"was prepared to act (see R v UC [2008]QCA 194, [3]). In cases in this category, the appropriate directions to the",https://jade.io/article/80555/section/140887,jade,NA: JADE
2072,277,502,"the offences charged were isolated events’ (HML (2008)235 CLR 334, 502 [513]; [2008]HCA 16). Kiefel J cautioned, at 502 Queensland Supreme",https://jade.io/article/69412/section/58134,jade,NA: JADE
2077,278,499,"admissibility(Pfennig)must necessarily be applied(HML v The Queen (2008)235 CLR 334, 499 [503]; [2008]HCA 16). See R v MEJ [2024]QCA 249, [128]-[129]",https://jade.io/article/69412/section/23371,jade,NA: JADE
2080,278,"[2024]QCA 249,","CLR 334, 499 [503]; [2008]HCA 16). See R v MEJ [2024]QCA 249, [128]-[129] for an example of where a failure to explain",https://www.queenslandjudgments.com.au/caselaw/qca/2024/249,queenslandjudgments,NA: QR
2081,278,[128]-[129],"499 [503]; [2008]HCA 16). See R v MEJ [2024]QCA 249, [128]-[129] for an example of where a failure to explain the",https://jade.io/article/1110470/section/4704,jade,NA: JADE
2082,278,6A,"justice. Evidence of Violence in a Domestic Relationship See pt 6A of the Evidence Act 1977, especially s 103CB. If there",https://jade.io/article/353262/section/7995,jade,NA: JADE
2086,278,(2003)139,"to sexual offending because of fear (R v The Queen (2003)139 A Crim R 371; [2003]QCA 285, [31], [43]-[44], [59]). In",https://anzlaw.thomsonreuters.com/Document/Id5b663e088ad11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
2088,278,"[2003]QCA 285,","fear (R v The Queen (2003)139 A Crim R 371; [2003]QCA 285, [31], [43]-[44], [59]). In cases of that kind, the purpose",https://www.queenslandjudgments.com.au/caselaw/qca/2003/285,queenslandjudgments,NA: QR
2089,278,"[31],","v The Queen (2003)139 A Crim R 371; [2003]QCA 285, [31], [43]-[44], [59]). In cases of that kind, the purpose of",https://jade.io/article/168088/section/1017,jade,NA: JADE
2090,278,"[43]-[44],","The Queen (2003)139 A Crim R 371; [2003]QCA 285, [31], [43]-[44], [59]). In cases of that kind, the purpose of the",https://jade.io/article/168088/section/1574,jade,NA: JADE
2091,278,[59]).,"Queen (2003)139 A Crim R 371; [2003]QCA 285, [31], [43]-[44], [59]). In cases of that kind, the purpose of the evidence",https://jade.io/article/168088/section/140578,jade,NA: JADE
2096,278,13,"under the Domestic and Family Violence Protection Act 2012(Qld) s 13. In cases of this kind, the Pfennig test of admissibility",https://jade.io/article/286296/section/704,jade,NA: JADE
2097,278,"(2011)242 CLR 610,","test of admissibility does not apply (Roach v The Queen (2011)242 CLR 610, 621 [30], 623 [37]-[39], 627 [55]; [2011]HCA 12(‘Roach’). Importantly however,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2025217494&pubNum=3586&originatingDoc=I7487d98087c411e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=66f004e3c1ef46b187afc297a6eaf330&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
2098,278,621,"does not apply (Roach v The Queen (2011)242 CLR 610, 621 [30], 623 [37]-[39], 627 [55]; [2011]HCA 12(‘Roach’). Importantly however, s",https://jade.io/article/216441/section/332,jade,NA: JADE
2100,278,623,"apply (Roach v The Queen (2011)242 CLR 610, 621 [30], 623 [37]-[39], 627 [55]; [2011]HCA 12(‘Roach’). Importantly however, s 103CB refers",https://jade.io/article/216441/section/3438,jade,NA: JADE
2102,278,627,"v The Queen (2011)242 CLR 610, 621 [30], 623 [37]-[39], 627 [55]; [2011]HCA 12(‘Roach’). Importantly however, s 103CB refers to relevant",https://jade.io/article/216441/section/140529,jade,NA: JADE
2104,278,[2011]HCA 12(‘Roach’).,"Queen (2011)242 CLR 610, 621 [30], 623 [37]-[39], 627 [55]; [2011]HCA 12(‘Roach’). Importantly however, s 103CB refers to relevant evidence, and the",https://www.hcourt.gov.au/sites/default/files/eresources/2011/HCA/12.pdf,hcourt,https://jade.io/article/216441
2106,278,625,"of the charge (Roach v The Queen (2011)242 CLR 610, 625 [45]; [2011]HCA 12). Except where the evidence constituted an indispensable",https://jade.io/article/216441/section/140602,jade,NA: JADE
2111,278,626,"beyond reasonable doubt (Roach v The Queen (2011)242 CLR 610, 626 [49]; [2011]HCA 12). The necessity for the prosecution to identify",https://jade.io/article/216441/section/1625,jade,NA: JADE
2115,279,"[2023]QCA 266,","to consider whether it is true’. In R v LBD [2023]QCA 266, Mullins P(Bond JA and Crow J agreeing)said at [52]: ‘Where",https://www.queenslandjudgments.com.au/caselaw/qca/2023/266,queenslandjudgments,NA: QR
2116,279,[52]:,"[2023]QCA 266, Mullins P(Bond JA and Crow J agreeing)said at [52]: ‘Where there are multiple uncharged acts of violence relied on",https://jade.io/article/1059915/section/630,jade,NA: JADE
2144,283,103CB.,as evidence in a criminal proceeding: Evidence Act 1977 s 103CB. See also Chapter 5.5 Evidence of Other Sexual or Discreditable,https://jade.io/article/353262/section/1377261,jade,NA: JADE
2148,284,[2022]WASC 130,"Western Australia, in Kritskikh v Director of Public Prosecutions (WA) [2022]WASC 130 Hall J said of the equivalent WA provisions: ‘The evident",https://jade.io/article/913298,jade,NA: JADE
2149,284,(2022)298 A Crim R 415;,"by Mazza and Mitchell JJA in CDO v Western Australia (2022)298 A Crim R 415; [2022]WASCA 58. In particular, their Honours considered whether the reference",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2056344301&pubNum=5341&originatingDoc=I9a10e440e55211ec9e6e8fde01a1b09b&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=b68c07b2a7a941fa898923ba778cb651&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
2150,284,[2022]WASCA 58.,"in CDO v Western Australia (2022)298 A Crim R 415; [2022]WASCA 58. In particular, their Honours considered whether the reference to ‘criminal",https://jade.io/article/932367,jade,NA: JADE
2158,286,"[1996]2 Qd R 326,","it is a crime to kill another unlawfully(R v O’Neill [1996]2 Qd R 326, 432(Dowsett J, Pincus JA agreeing at 422)). The position is",https://www.queenslandjudgments.com.au/case/id/507584?mview=%5B1996%5D%202%20qd%20r%20326%7C&u=,queenslandjudgments,NA: QR
2159,286,432(Dowsett,"to kill another unlawfully(R v O’Neill [1996]2 Qd R 326, 432(Dowsett J, Pincus JA agreeing at 422)). The position is different",https://jade.io/article/165345/section/140606,jade,NA: JADE
2160,286,422)).,"[1996]2 Qd R 326, 432(Dowsett J, Pincus JA agreeing at 422)). The position is different in respect of provisions of the",https://jade.io/article/165345/section/140120,jade,NA: JADE
2161,286,[1985]1 Qd R 343,"317 of the Criminal Code, considered in R v Leavitt [1985]1 Qd R 343 (discussed in Benchbook Chapter 9.5 Queensland Supreme and District Courts",https://www.queenslandjudgments.com.au/case/id/500750,queenslandjudgments,NA: QR
2162,287,"[1977]Qd R 80,","the circumstances of the case. In Barbeler v The Queen [1977]Qd R 80, 82-83, it was explained that s 4(1)requires proof of three",https://www.queenslandjudgments.com.au/case/id/504799,queenslandjudgments,NA: QR
2163,287,"82-83,","the case. In Barbeler v The Queen [1977]Qd R 80, 82-83, it was explained that s 4(1)requires proof of three elements,",https://jade.io/citation/2700394/section/140676,jade,NA: JADE
2164,287,"[2020]QCA 38,","that the defendant is responsible for committing them(R v Ridgeway [2020]QCA 38, [74]). There may be an issue as to whether an",https://archive.sclqld.org.au/qjudgment/2020/QCA20-038.pdf,sclqld,https://jade.io/article/718091
2165,287,[74]).,"defendant is responsible for committing them(R v Ridgeway [2020]QCA 38, [74]). There may be an issue as to whether an act",https://jade.io/article/718091/section/140833,jade,NA: JADE
2166,287,"(2016)256 CLR 482,","a specific intent under the Criminal Code(Zaburoni v The Queen (2016)256 CLR 482, 490 [14]; [2016]HCA 12). Where the defendant knows that a",https://anzlaw.thomsonreuters.com/Document/I43ab2d5087cc11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=Zaburoni+v+The+Queen+(2016)+256+CLR+482&comp=wlau,thomsonreuters,NA: thomsonreuters
2167,287,490,"under the Criminal Code(Zaburoni v The Queen (2016)256 CLR 482, 490 [14]; [2016]HCA 12). Where the defendant knows that a particular",https://jade.io/article/460468/section/140848,jade,NA: JADE
2169,287,[2016]HCA 12).,"Criminal Code(Zaburoni v The Queen (2016)256 CLR 482, 490 [14]; [2016]HCA 12). Where the defendant knows that a particular result of the",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf,hcourt,https://jade.io/article/460468
2171,287,490,"produce the particular result(Zaburoni v The Queen (2016)256 CLR 482, 490 [15]; [2016]HCA 12). Intention and motive are different things in",https://jade.io/article/460468/section/140827,jade,NA: JADE
